dealer_id,model,region,total_sales,average_sales,average_inventory,number_of_months
D097,5 Series,South,1870,31.694915254237287,45.32203389830509,59
D021,5 Series,East,1934,32.779661016949156,60.0,59
D007,X5,North,1285,21.779661016949152,39.45762711864407,59
D052,X1,North,1876,31.796610169491526,85.40677966101696,59
D186,i5,East,1470,24.915254237288135,46.69491525423729,59
D203,X3,East,3204,54.30508474576271,81.52542372881356,59
D225,7 Series,West,652,11.05084745762712,22.52542372881356,59
D156,X1,West,2536,42.983050847457626,89.94915254237289,59
D226,X7,South,1340,22.71186440677966,38.88135593220339,59
D127,5 Series,North,2124,36.0,88.7457627118644,59
D164,3 Series,East,1793,30.389830508474578,67.10169491525424,59
D249,i4,West,1689,28.627118644067796,78.77966101694915,59
D247,i4,West,1605,27.203389830508474,38.50847457627118,59
D096,3 Series,South,2515,42.6271186440678,97.38983050847457,59
D019,i4,Central,952,16.135593220338983,35.32203389830509,59
D087,X3,North,2020,34.23728813559322,75.05084745762711,59
D101,7 Series,Central,817,13.847457627118644,20.25423728813559,59
D037,5 Series,Central,1678,28.440677966101696,67.23728813559322,59
D073,i4,East,1905,32.28813559322034,50.79661016949152,59
D152,X3,South,2840,48.13559322033898,130.42372881355934,59
D165,iX,East,795,13.474576271186441,20.47457627118644,59
D186,3 Series,East,1521,25.779661016949152,73.42372881355932,59
D207,i4,West,2563,43.440677966101696,118.01694915254237,59
D213,i7,West,869,14.728813559322035,17.610169491525422,59
D234,i5,West,2347,39.779661016949156,113.59322033898304,59
D193,5 Series,West,2402,40.71186440677966,69.42372881355932,59
D134,i7,East,538,9.11864406779661,11.966101694915254,59
D194,iX1,South,1808,30.64406779661017,69.01694915254237,59
D224,X7,South,906,15.35593220338983,25.83050847457627,59
D150,X7,North,855,14.491525423728813,24.728813559322035,59
D228,2 Series,East,1031,17.47457627118644,45.94915254237288,59
D127,iX1,North,1762,29.864406779661017,51.88135593220339,59
D246,iX,North,1466,24.847457627118644,36.74576271186441,59
D004,i5,East,1149,19.47457627118644,44.355932203389834,59
D061,i5,Central,2075,35.16949152542373,59.91525423728814,59
D048,5 Series,Central,2670,45.25423728813559,101.23728813559322,59
D085,X7,West,1613,27.338983050847457,53.57627118644068,59
D118,i5,North,1673,28.35593220338983,86.45762711864407,59
D031,X1,East,1977,33.50847457627118,93.0,59
D058,4 Series,North,1066,18.06779661016949,44.13559322033898,59
D117,iX3,North,2119,35.91525423728814,141.38983050847457,59
D018,iX1,North,1089,18.45762711864407,50.96610169491525,59
D048,iX,Central,1392,23.593220338983052,39.0,59
D029,i4,East,1304,22.10169491525424,55.94915254237288,59
D088,iX,South,1192,20.203389830508474,41.03389830508475,59
D132,4 Series,East,949,16.084745762711865,29.54237288135593,59
D210,i5,West,2177,36.898305084745765,77.54237288135593,59
D193,iX1,West,2222,37.66101694915254,93.33898305084746,59
D128,iX1,West,2402,40.71186440677966,88.62711864406779,59
D196,2 Series,North,1239,21.0,38.49152542372882,59
D225,X7,West,1235,20.93220338983051,61.42372881355932,59
D126,7 Series,East,768,13.016949152542374,16.152542372881356,59
D159,7 Series,East,752,12.745762711864407,20.847457627118644,59
D119,3 Series,South,1580,26.779661016949152,84.45762711864407,59
D154,X1,South,3061,51.88135593220339,127.1864406779661,59
D119,5 Series,South,1390,23.559322033898304,67.01694915254237,59
D220,i5,Central,1553,26.322033898305083,56.47457627118644,59
D171,4 Series,North,1474,24.983050847457626,69.86440677966101,59
D220,X1,Central,2459,41.67796610169491,96.98305084745763,59
D245,7 Series,West,973,16.491525423728813,44.52542372881356,59
D238,i7,East,479,8.11864406779661,12.576271186440678,59
D249,X1,West,2693,45.644067796610166,91.40677966101696,59
D010,2 Series,North,1349,22.864406779661017,56.220338983050844,59
D018,X7,North,1036,17.559322033898304,27.74576271186441,59
D108,X5,West,2511,42.559322033898304,76.52542372881356,59
D035,5 Series,Central,1573,26.661016949152543,62.186440677966104,59
D049,2 Series,West,1349,22.864406779661017,52.47457627118644,59
D102,iX1,North,1476,25.016949152542374,52.644067796610166,59
D117,iX,North,1649,27.949152542372882,69.23728813559322,59
D071,X3,West,4058,68.77966101694915,100.98305084745763,59
D017,X1,East,2435,41.271186440677965,88.33898305084746,59
D106,2 Series,West,1117,18.93220338983051,28.779661016949152,59
D119,X1,South,1594,27.016949152542374,66.40677966101696,59
D212,5 Series,West,2532,42.91525423728814,90.01694915254237,59
D235,5 Series,East,1100,18.64406779661017,52.728813559322035,59
D181,X7,Central,994,16.847457627118644,33.47457627118644,59
D156,i7,West,562,9.525423728813559,15.542372881355933,59
D191,i5,West,2245,38.05084745762712,80.35593220338983,59
D145,3 Series,Central,1666,28.23728813559322,95.13559322033899,59
D123,X7,West,1671,28.322033898305083,76.96610169491525,59
D168,iX1,North,1581,26.796610169491526,54.67796610169491,59
D167,4 Series,South,1660,28.135593220338983,50.779661016949156,59
D155,X5,East,1571,26.627118644067796,36.54237288135593,59
D246,2 Series,North,1532,25.966101694915253,69.98305084745763,59
D056,4 Series,North,1106,18.74576271186441,26.372881355932204,59
D020,i7,East,490,8.305084745762711,11.084745762711865,59
D013,i5,West,2618,44.3728813559322,99.84745762711864,59
D056,2 Series,North,1138,19.28813559322034,40.6271186440678,59
D073,3 Series,East,2033,34.45762711864407,88.23728813559322,59
D101,i5,Central,1602,27.152542372881356,39.847457627118644,59
D110,i4,West,1755,29.74576271186441,69.67796610169492,59
D141,5 Series,Central,1948,33.016949152542374,66.38983050847457,59
D241,3 Series,North,1660,28.135593220338983,60.79661016949152,59
D019,2 Series,Central,761,12.898305084745763,18.949152542372882,59
D108,2 Series,West,1438,24.372881355932204,42.33898305084746,59
D115,X1,East,1457,24.694915254237287,50.05084745762712,59
D023,5 Series,North,2132,36.13559322033898,112.20338983050847,59
D080,i7,West,825,13.983050847457626,47.847457627118644,59
D088,X5,South,2290,38.813559322033896,86.71186440677967,59
D106,i4,West,1322,22.406779661016948,54.644067796610166,59
D022,5 Series,South,1573,26.661016949152543,68.08474576271186,59
D114,iX3,East,1428,24.203389830508474,60.220338983050844,59
D179,i4,Central,1234,20.915254237288135,28.694915254237287,59
D225,iX1,West,1694,28.71186440677966,71.27118644067797,59
D233,iX,North,1406,23.83050847457627,78.15254237288136,59
D181,i5,Central,1541,26.11864406779661,60.28813559322034,59
D200,7 Series,Central,858,14.542372881355933,30.966101694915253,59
D248,iX,East,1226,20.779661016949152,51.13559322033898,59
D250,7 Series,North,953,16.152542372881356,25.152542372881356,59
D245,X7,West,2223,37.67796610169491,58.0,59
D024,i4,Central,1682,28.508474576271187,61.57627118644068,59
D068,3 Series,South,2403,40.728813559322035,81.88135593220339,59
D112,X5,West,1696,28.74576271186441,65.71186440677967,59
D041,X5,North,2515,42.6271186440678,122.08474576271186,59
D007,i5,North,1186,20.10169491525424,40.220338983050844,59
D050,iX3,West,2546,43.152542372881356,121.62711864406779,59
D065,7 Series,East,964,16.338983050847457,20.10169491525424,59
D086,iX1,West,2836,48.067796610169495,67.91525423728814,59
D042,4 Series,West,2222,37.66101694915254,78.89830508474576,59
D118,X7,North,1071,18.152542372881356,35.28813559322034,59
D017,iX,East,1417,24.016949152542374,29.847457627118644,59
D138,X1,North,1773,30.050847457627118,53.152542372881356,59
D148,iX1,South,2428,41.152542372881356,133.11864406779662,59
D192,iX1,West,1676,28.406779661016948,42.59322033898305,59
D200,X3,Central,2223,37.67796610169491,109.45762711864407,59
D211,X7,South,1144,19.389830508474578,26.966101694915253,59
D233,X5,North,2916,49.42372881355932,78.67796610169492,59
D154,i5,South,2462,41.728813559322035,118.22033898305085,59
D119,X3,South,2446,41.45762711864407,87.64406779661017,59
D182,7 Series,North,499,8.457627118644067,14.135593220338983,59
D163,iX,East,1028,17.423728813559322,37.50847457627118,59
D208,7 Series,Central,969,16.423728813559322,28.796610169491526,59
D197,7 Series,South,1332,22.576271186440678,52.50847457627118,59
D248,4 Series,East,1517,25.71186440677966,46.20338983050848,59
D245,5 Series,West,2826,47.898305084745765,109.91525423728814,59
D044,2 Series,South,873,14.796610169491526,30.694915254237287,59
D054,7 Series,East,562,9.525423728813559,15.508474576271187,59
D028,7 Series,Central,877,14.864406779661017,51.47457627118644,59
D028,X1,Central,1971,33.40677966101695,85.32203389830508,59
D059,iX,West,1673,28.35593220338983,64.50847457627118,59
D037,i5,Central,1760,29.83050847457627,70.57627118644068,59
D085,5 Series,West,2363,40.05084745762712,85.35593220338983,59
D020,iX,East,1132,19.1864406779661,44.932203389830505,59
D118,iX3,North,1833,31.06779661016949,60.11864406779661,59
D228,X5,East,1459,24.728813559322035,59.101694915254235,59
D227,iX1,Central,2181,36.96610169491525,53.59322033898305,59
D152,X7,South,1481,25.10169491525424,49.11864406779661,59
D207,4 Series,West,1862,31.559322033898304,65.16949152542372,59
D229,2 Series,East,962,16.305084745762713,41.355932203389834,59
D225,i4,West,1190,20.16949152542373,44.28813559322034,59
D120,iX1,North,1399,23.71186440677966,57.067796610169495,59
D215,i7,West,720,12.203389830508474,19.10169491525424,59
D190,iX1,South,2370,40.16949152542373,64.13559322033899,59
D125,X7,Central,1223,20.728813559322035,53.779661016949156,59
D180,i4,East,1577,26.728813559322035,50.79661016949152,59
D217,X7,North,1267,21.47457627118644,36.49152542372882,59
D238,i5,East,1298,22.0,34.79661016949152,59
D024,5 Series,Central,1679,28.45762711864407,69.08474576271186,59
D109,7 Series,East,565,9.576271186440678,16.627118644067796,59
D114,X3,East,1826,30.949152542372882,55.79661016949152,59
D010,iX,North,1620,27.45762711864407,73.49152542372882,59
D046,7 Series,Central,606,10.271186440677965,13.576271186440678,59
D189,iX1,South,1790,30.338983050847457,53.813559322033896,59
D206,5 Series,South,1635,27.71186440677966,42.57627118644068,59
D214,7 Series,East,637,10.796610169491526,15.779661016949152,59
D230,iX1,North,1793,30.389830508474578,49.16949152542373,59
D204,i5,West,1684,28.54237288135593,64.30508474576271,59
D127,iX,North,1570,26.610169491525422,82.28813559322033,59
D142,X7,South,1335,22.627118644067796,55.898305084745765,59
D174,X5,West,2813,47.67796610169491,150.3050847457627,59
D212,3 Series,West,2216,37.559322033898304,80.35593220338983,59
D024,X1,Central,1807,30.627118644067796,53.11864406779661,59
D098,2 Series,West,1298,22.0,53.898305084745765,59
D012,4 Series,Central,1082,18.338983050847457,25.627118644067796,59
D047,X1,East,1939,32.86440677966102,81.50847457627118,59
D063,X1,South,2149,36.42372881355932,72.47457627118644,59
D076,i4,East,1540,26.10169491525424,71.13559322033899,59
D021,iX,East,1040,17.627118644067796,26.338983050847457,59
D049,5 Series,West,2474,41.932203389830505,96.94915254237289,59
D076,7 Series,East,698,11.830508474576272,20.271186440677965,59
D040,iX,West,1311,22.220338983050848,42.57627118644068,59
D046,X1,Central,1602,27.152542372881356,50.440677966101696,59
D112,X3,West,2534,42.94915254237288,152.38983050847457,59
D001,iX1,North,1881,31.88135593220339,64.57627118644068,59
D069,iX1,North,2650,44.91525423728814,133.05084745762713,59
D074,iX,North,1620,27.45762711864407,77.40677966101696,59
D171,3 Series,North,2073,35.13559322033898,116.44067796610169,59
D151,2 Series,Central,1410,23.89830508474576,68.7457627118644,59
D206,7 Series,South,800,13.559322033898304,28.83050847457627,59
D210,iX1,West,2450,41.52542372881356,122.0,59
D219,iX,East,901,15.271186440677965,23.8135593220339,59
D120,5 Series,North,1246,21.11864406779661,47.52542372881356,59
D157,7 Series,North,1070,18.135593220338983,41.440677966101696,59
D139,iX1,South,2641,44.76271186440678,117.44067796610169,59
D151,X7,Central,1188,20.135593220338983,38.32203389830509,59
D245,iX3,West,2056,34.847457627118644,79.64406779661017,59
D029,2 Series,East,1262,21.389830508474578,50.83050847457627,59
D073,7 Series,East,917,15.542372881355933,32.355932203389834,59
D091,X3,East,2180,36.94915254237288,106.49152542372882,59
D035,i5,Central,1403,23.779661016949152,96.62711864406779,59
D067,iX,Central,1409,23.88135593220339,43.610169491525426,59
D023,i4,North,1801,30.52542372881356,53.355932203389834,59
D055,X7,East,1253,21.23728813559322,38.54237288135593,59
D058,2 Series,North,1078,18.271186440677965,41.94915254237288,59
D085,i5,West,2430,41.186440677966104,100.35593220338983,59
D024,X7,Central,1317,22.322033898305083,49.76271186440678,59
D062,iX3,West,2655,45.0,97.67796610169492,59
D041,i5,North,1629,27.610169491525422,69.8135593220339,59
D115,3 Series,East,1125,19.06779661016949,47.66101694915254,59
D082,X1,East,2005,33.983050847457626,72.32203389830508,59
D072,5 Series,North,1930,32.71186440677966,96.33898305084746,59
D153,i7,Central,682,11.559322033898304,18.661016949152543,59
D159,iX,East,1076,18.23728813559322,26.779661016949152,59
D167,iX1,South,1694,28.71186440677966,59.152542372881356,59
D177,3 Series,West,2283,38.69491525423729,120.94915254237289,59
D138,i4,North,1371,23.23728813559322,45.20338983050848,59
D184,X7,West,1705,28.89830508474576,54.40677966101695,59
D125,i5,Central,2053,34.79661016949152,66.9322033898305,59
D144,iX1,East,1859,31.508474576271187,95.52542372881356,59
D232,4 Series,Central,1186,20.10169491525424,40.57627118644068,59
D121,X3,East,2562,43.42372881355932,58.30508474576271,59
D208,i5,Central,1714,29.050847457627118,52.71186440677966,59
D163,i7,East,557,9.440677966101696,14.711864406779661,59
D078,iX1,South,2593,43.94915254237288,128.98305084745763,59
D101,5 Series,Central,2159,36.59322033898305,74.32203389830508,59
D108,7 Series,West,934,15.830508474576272,33.05084745762712,59
D114,i4,East,1374,23.28813559322034,46.91525423728814,59
D009,X5,South,2045,34.66101694915254,94.98305084745763,59
D115,iX,East,1071,18.152542372881356,25.694915254237287,59
D024,4 Series,Central,1152,19.52542372881356,39.30508474576271,59
D033,X5,North,1745,29.576271186440678,69.45762711864407,59
D114,iX1,East,1744,29.559322033898304,71.62711864406779,59
D002,X7,West,1371,23.23728813559322,36.52542372881356,59
D003,iX3,West,2152,36.47457627118644,78.10169491525424,59
D017,iX1,East,1657,28.084745762711865,66.01694915254237,59
D038,X7,Central,895,15.169491525423728,19.152542372881356,59
D121,4 Series,East,1488,25.220338983050848,58.932203389830505,59
D156,i5,West,1845,31.271186440677965,62.50847457627118,59
D171,X3,North,2916,49.42372881355932,87.72881355932203,59
D195,5 Series,Central,2215,37.54237288135593,102.45762711864407,59
D196,iX3,North,1994,33.79661016949152,69.16949152542372,59
D221,iX,North,1439,24.389830508474578,35.47457627118644,59
D135,iX3,West,1859,31.508474576271187,43.779661016949156,59
D140,X1,East,1808,30.64406779661017,64.03389830508475,59
D219,i5,East,1221,20.694915254237287,31.11864406779661,59
D050,X7,West,2095,35.50847457627118,80.55932203389831,59
D027,iX1,East,1922,32.57627118644068,89.13559322033899,59
D117,iX1,North,1730,29.322033898305083,67.67796610169492,59
D030,X1,East,1201,20.35593220338983,34.067796610169495,59
D036,i7,North,728,12.338983050847459,28.8135593220339,59
D114,X5,East,1656,28.06779661016949,107.55932203389831,59
D035,7 Series,Central,918,15.559322033898304,26.203389830508474,59
D039,5 Series,South,2559,43.3728813559322,79.98305084745763,59
D073,X5,East,2254,38.20338983050848,68.03389830508475,59
D089,i5,West,2019,34.220338983050844,67.44067796610169,59
D035,iX,Central,1449,24.559322033898304,43.898305084745765,59
D026,X3,West,4472,75.79661016949153,169.5593220338983,59
D218,i5,North,1588,26.915254237288135,49.30508474576271,59
D138,iX,North,1352,22.915254237288135,40.49152542372882,59
D140,i5,East,1769,29.983050847457626,76.44067796610169,59
D215,5 Series,West,1783,30.220338983050848,74.96610169491525,59
D128,X5,West,2615,44.32203389830509,96.67796610169492,59
D212,2 Series,West,1187,20.11864406779661,48.33898305084746,59
D236,X1,West,2528,42.847457627118644,78.40677966101696,59
D231,3 Series,East,1217,20.627118644067796,49.6271186440678,59
D143,X5,South,3241,54.932203389830505,166.15254237288136,59
D011,5 Series,East,2004,33.96610169491525,49.66101694915254,59
D032,X7,South,1632,27.661016949152543,41.355932203389834,59
D073,5 Series,East,2135,36.186440677966104,69.86440677966101,59
D076,2 Series,East,1205,20.423728813559322,46.25423728813559,59
D006,5 Series,Central,1738,29.45762711864407,58.813559322033896,59
D019,iX,Central,1175,19.915254237288135,52.440677966101696,59
D106,i5,West,1753,29.71186440677966,62.08474576271186,59
D047,i7,East,703,11.915254237288135,18.203389830508474,59
D162,i4,West,2430,41.186440677966104,61.25423728813559,59
D217,2 Series,North,1219,20.661016949152543,53.23728813559322,59
D132,i4,East,843,14.288135593220339,26.8135593220339,59
D159,iX3,East,1532,25.966101694915253,42.3728813559322,59
